order_id,order_date,customer_name,region,category,product_name,sales,quantity,profit
1225,2024-06-10,Sarah,South,Technology,Headphones,1940,1,201.74
1226,2023-03-26,Sarah,North,Furniture,Chair,3820,5,438.83
1227,2024-01-31,Rahul,North,Technology,USB Hub,4112,4,504.5
1228,2023-08-25,Chandan,North,Office Supplies,Pen Set,94,2,46.79
1229,2023-04-02,David,West,Technology,Smartphone,2116,4,385.41
1230,2024-09-23,Emily,West,Furniture,Table,1518,6,283.23
1231,2023-12-16,Michael,North,Furniture,Chair,2898,7,533.99
1232,2023-12-05,Emily,West,Technology,Smartphone,8870,10,1660.33
1233,2023-03-07,John,West,Technology,Laptop,6440,7,1187.46
1234,2023-03-06,Michael,North,Technology,Headphones,6325,5,1064.11
1235,2024-11-13,Sarah,West,Furniture,Bookshelf,4806,6,520.45
1236,2024-01-21,Amit,East,Office Supplies,Paper,78,2,30.94
1237,2023-10-23,Sneha,West,Furniture,Bookshelf,512,4,71.88
1238,2023-02-25,Michael,South,Office Supplies,Folder,25,1,9.82
1239,2024-09-21,Sarah,North,Technology,Monitor,1102,1,258.98
1240,2023-08-22,Sarah,East,Furniture,Chair,1535,5,194.29
1241,2024-06-09,Chandan,East,Furniture,Sofa,1350,5,243.17
1242,2023-02-05,Emily,North,Office Supplies,Binder,360,8,138.98
1243,2024-07-30,David,East,Furniture,Bookshelf,5176,8,971.17
1244,2023-10-17,Michael,West,Office Supplies,Paper,27,1,8.44
1245,2024-02-21,Priya,South,Technology,Smartphone,4832,8,701.97
1246,2023-12-27,David,East,Technology,Laptop,3002,2,344.21
1247,2023-10-18,David,East,Furniture,Desk,1896,8,-189.6
1248,2024-03-19,John,North,Furniture,Table,3708,9,407.6
1249,2023-12-20,Sneha,East,Office Supplies,Pen Set,208,8,84.72
1250,2023-05-11,Priya,South,Office Supplies,Folder,11,1,4.99
1251,2024-06-12,Amit,East,Furniture,Chair,2895,3,232.54
1252,2023-05-15,Priya,West,Technology,Headphones,1186,2,-118.6
1253,2024-09-14,Michael,North,Furniture,Bookshelf,4650,10,359.52
1254,2024-01-11,Emily,South,Office Supplies,Folder,224,7,105.83
1255,2024-04-06,Sneha,North,Furniture,Desk,172,1,28.89
1256,2023-01-09,Michael,East,Furniture,Chair,3951,9,480.54
1257,2024-09-11,Rahul,West,Office Supplies,Binder,48,4,18.71
1258,2023-01-28,Emily,East,Furniture,Table,8930,10,-893.0
1259,2023-01-17,David,West,Technology,USB Hub,646,1,73.3
1260,2024-03-17,Chandan,West,Office Supplies,Binder,74,2,22.32
1261,2024-09-28,Chandan,West,Office Supplies,Paper,63,7,23.43
1262,2023-10-05,Chandan,West,Furniture,Sofa,1256,2,219.78
1263,2023-02-08,David,North,Furniture,Desk,3660,6,459.37
1264,2024-05-26,Rahul,South,Furniture,Sofa,3894,6,684.25
1265,2023-01-10,Emily,West,Technology,Laptop,9459,9,2751.46
1266,2024-04-08,Emily,West,Office Supplies,Pen Set,36,3,17.32
1267,2024-11-05,Priya,North,Technology,Monitor,2184,6,372.53
1268,2024-01-19,Priya,North,Office Supplies,Pen Set,69,3,-6.9
1269,2023-02-24,Sneha,West,Furniture,Chair,5984,8,337.31
1270,2024-06-13,Sarah,West,Furniture,Sofa,7384,8,1391.27
1271,2023-02-04,Rahul,West,Technology,USB Hub,1104,3,-110.4
1272,2024-08-13,Amit,West,Furniture,Bookshelf,1540,10,206.72
1273,2023-02-07,Michael,North,Technology,Smartphone,4468,4,1151.89
1274,2023-10-23,Rahul,West,Office Supplies,Stapler,15,1,7.09
1275,2023-10-22,Rahul,East,Furniture,Desk,1865,5,267.35
1276,2023-02-28,David,South,Office Supplies,Pen Set,35,1,17.24
1277,2023-09-18,Rahul,South,Office Supplies,Pen Set,216,6,92.17
1278,2023-09-17,Michael,North,Technology,Smartphone,6875,5,1985.33
1279,2023-12-15,Sarah,East,Furniture,Table,2961,7,-296.1
1280,2024-05-27,Emily,South,Office Supplies,Stapler,380,10,187.87
1281,2023-07-19,Amit,East,Office Supplies,Binder,234,6,71.88
1282,2023-08-27,Michael,South,Furniture,Sofa,8550,10,1309.6
1283,2024-06-23,Michael,North,Office Supplies,Folder,294,6,143.35
1284,2023-08-29,David,West,Furniture,Sofa,1288,4,236.0
1285,2024-03-10,Sneha,East,Office Supplies,Pen Set,290,10,111.63
1286,2024-10-10,John,South,Office Supplies,Binder,30,1,14.71
1287,2024-02-26,John,East,Office Supplies,Pen Set,240,10,104.25
1288,2024-04-08,Sneha,West,Office Supplies,Pen Set,86,2,31.02
1289,2024-08-08,Michael,West,Technology,Smartphone,1866,2,283.92
1290,2024-10-05,John,East,Technology,Smartphone,3888,2,440.89
1291,2023-12-03,David,North,Furniture,Table,2930,10,221.86
1292,2024-04-01,Sneha,North,Office Supplies,Pen Set,360,10,160.6
1293,2023-01-11,John,North,Office Supplies,Folder,114,3,35.74
1294,2023-12-23,Sarah,East,Office Supplies,Pen Set,370,10,133.4
1295,2024-09-02,David,East,Office Supplies,Binder,205,5,88.98
1296,2023-08-04,Sneha,East,Technology,Smartphone,16281,9,4249.52
1297,2024-07-27,Michael,East,Furniture,Table,3773,7,-377.3
1298,2024-09-03,Priya,North,Office Supplies,Folder,102,6,49.03
1299,2023-12-10,Priya,West,Furniture,Bookshelf,429,1,55.67
1300,2023-01-26,Emily,West,Furniture,Chair,2372,4,161.73
1301,2024-07-27,David,East,Furniture,Sofa,651,1,126.41
1302,2023-09-29,Rahul,South,Office Supplies,Stapler,343,7,-34.3
1303,2024-07-10,Sneha,West,Furniture,Table,1932,2,372.04
1304,2024-05-03,Emily,West,Technology,Monitor,736,2,83.6
1305,2024-07-07,Rahul,West,Furniture,Chair,7928,8,1564.17
1306,2023-09-07,Amit,South,Technology,Smartphone,9888,6,2950.45
1307,2024-07-06,Chandan,South,Technology,Monitor,8433,9,2248.99
1308,2023-10-29,Rahul,East,Technology,Monitor,1680,2,319.79
1309,2024-08-03,Priya,West,Technology,Monitor,1284,3,288.27
1310,2024-11-18,Priya,West,Office Supplies,Pen Set,88,2,-8.8
1311,2023-11-08,Rahul,South,Technology,Monitor,6858,6,811.85
1312,2023-02-13,Michael,West,Furniture,Chair,329,1,56.69
1313,2023-05-13,Rahul,North,Office Supplies,Pen Set,342,9,123.3
1314,2023-07-08,Sneha,East,Technology,USB Hub,8470,7,1610.1
1315,2024-08-08,Sneha,South,Office Supplies,Pen Set,141,3,53.24
1316,2023-11-07,Michael,South,Office Supplies,Pen Set,24,1,11.06
1317,2024-07-07,Rahul,West,Technology,Smartphone,9910,10,1772.44
1318,2024-08-07,Priya,East,Technology,Laptop,891,3,126.04
1319,2023-08-03,Emily,West,Technology,Laptop,4788,7,995.5
1320,2023-09-23,John,North,Technology,Laptop,8310,10,2070.14
1321,2023-05-11,Amit,North,Technology,Smartphone,8730,10,1511.81
1322,2023-02-14,Chandan,North,Office Supplies,Paper,294,6,124.85
1323,2023-04-17,Sarah,North,Technology,Headphones,2660,5,636.83
1324,2023-07-12,John,West,Office Supplies,Pen Set,80,8,24.32
1325,2023-03-13,Sneha,North,Technology,Laptop,3732,3,770.48
1326,2023-01-11,Sarah,North,Technology,USB Hub,15867,9,3231.79
1327,2024-09-05,John,North,Furniture,Desk,4648,8,585.12
1328,2024-02-28,Amit,East,Office Supplies,Binder,160,4,69.93
1329,2024-04-08,Chandan,South,Office Supplies,Pen Set,60,10,-6.0
1330,2023-03-24,Rahul,West,Technology,Headphones,2043,3,546.01
1331,2023-01-10,Amit,North,Furniture,Sofa,4210,5,347.22
1332,2024-08-27,Chandan,North,Office Supplies,Stapler,18,3,6.94
1333,2023-02-23,Rahul,North,Furniture,Chair,721,7,68.56
1334,2024-10-05,Michael,West,Furniture,Bookshelf,3025,5,379.43
1335,2024-01-27,Emily,East,Technology,Headphones,3717,3,844.02
1336,2024-10-10,Amit,North,Furniture,Desk,4823,7,572.78
1337,2024-11-21,Amit,East,Office Supplies,Folder,115,5,43.35
1338,2023-07-28,Rahul,East,Technology,Monitor,2086,2,-208.6
1339,2023-10-13,Sarah,South,Technology,Smartphone,345,1,77.94
1340,2023-06-10,Rahul,South,Furniture,Chair,6712,8,479.75
1341,2024-09-10,Rahul,East,Furniture,Chair,2996,4,355.35
1342,2024-04-21,John,North,Furniture,Desk,980,7,180.65
1343,2023-10-06,Michael,North,Office Supplies,Folder,111,3,52.22
1344,2024-07-20,Sneha,South,Furniture,Bookshelf,3960,8,384.49
1345,2024-11-22,Michael,North,Furniture,Table,9590,10,1234.42
1346,2024-06-30,Sarah,East,Furniture,Desk,3120,5,170.06
1347,2024-04-28,Rahul,West,Technology,Monitor,8687,7,1309.24
1348,2023-04-18,Chandan,East,Furniture,Sofa,3590,10,603.97
1349,2024-03-22,Michael,South,Technology,Headphones,2139,3,548.35
1350,2023-02-11,David,West,Office Supplies,Pen Set,160,10,78.53
1351,2024-08-31,Priya,East,Technology,USB Hub,2106,2,270.35
1352,2024-08-30,Emily,South,Office Supplies,Binder,44,4,16.32
1353,2023-01-16,David,West,Office Supplies,Folder,120,3,51.57
1354,2024-09-24,Chandan,West,Technology,USB Hub,4167,3,1003.83
1355,2023-03-15,Sneha,West,Office Supplies,Pen Set,125,5,45.15
1356,2024-11-30,John,West,Office Supplies,Binder,33,1,14.99
1357,2023-04-17,Chandan,East,Technology,Laptop,3489,3,1046.04
1358,2024-11-07,John,South,Furniture,Bookshelf,2070,10,241.15
1359,2023-04-20,Rahul,South,Furniture,Sofa,3198,6,551.95
1360,2023-04-29,David,North,Furniture,Desk,3965,5,323.94
1361,2023-10-01,Sarah,South,Furniture,Chair,3528,6,308.5
1362,2024-06-18,Michael,South,Office Supplies,Pen Set,30,1,13.12
1363,2024-03-04,Emily,East,Technology,Monitor,3686,2,1027.69
1364,2024-11-15,Sneha,North,Furniture,Sofa,1800,9,283.58
1365,2024-03-21,Sneha,South,Technology,Headphones,8454,6,1401.87
1366,2023-07-15,Sarah,East,Technology,USB Hub,4164,4,614.86
1367,2024-11-10,Sarah,West,Technology,Laptop,13552,8,1596.16
1368,2024-11-25,David,North,Technology,Monitor,5440,4,718.66
1369,2023-07-25,Priya,North,Furniture,Bookshelf,1410,10,200.56
1370,2023-11-22,Chandan,South,Technology,Headphones,2684,4,563.74
1371,2023-05-01,David,East,Furniture,Table,704,1,108.47
1372,2024-02-18,Emily,North,Office Supplies,Pen Set,290,10,122.51
1373,2023-06-24,Emily,South,Technology,Laptop,2316,3,293.52
1374,2023-09-10,John,North,Furniture,Bookshelf,3695,5,275.29
1375,2024-09-02,Sarah,West,Office Supplies,Binder,185,5,61.23
1376,2023-09-07,Rahul,North,Technology,USB Hub,2979,3,742.92
1377,2023-05-14,Amit,West,Office Supplies,Pen Set,48,1,19.41
1378,2023-02-05,Emily,East,Furniture,Sofa,1280,5,191.13
1379,2023-10-02,Michael,South,Technology,Monitor,3568,2,773.68
1380,2023-04-29,Michael,East,Technology,Smartphone,4167,3,687.22
1381,2024-07-15,Priya,North,Technology,Smartphone,15920,10,1844.72
1382,2023-01-31,Rahul,South,Technology,USB Hub,5220,6,1175.35
1383,2023-01-12,Michael,North,Furniture,Sofa,726,6,52.97
1384,2024-06-11,Amit,West,Office Supplies,Folder,91,7,40.99
1385,2023-04-20,Priya,North,Technology,Smartphone,1451,1,194.51
1386,2023-07-19,Priya,East,Furniture,Chair,2110,5,224.73
1387,2023-11-11,Priya,West,Technology,Headphones,1783,1,500.66
1388,2024-02-11,Sneha,North,Furniture,Bookshelf,1562,2,100.7
1389,2024-11-03,David,East,Technology,USB Hub,12195,9,2364.69
1390,2023-01-10,Chandan,West,Office Supplies,Folder,156,4,65.29
1391,2024-10-09,Rahul,East,Technology,Laptop,5866,7,649.2
1392,2023-08-16,John,West,Furniture,Desk,978,3,155.37
1393,2024-08-10,Sarah,South,Furniture,Table,1338,6,97.76
1394,2023-11-29,Emily,South,Technology,Laptop,1398,3,216.7
1395,2023-03-30,Emily,North,Furniture,Bookshelf,4842,6,-484.2
1396,2023-08-12,Priya,West,Technology,USB Hub,6414,6,1119.37
1397,2024-10-15,John,South,Office Supplies,Folder,38,1,14.76
1398,2023-06-21,Amit,West,Furniture,Table,2886,3,273.06
1399,2024-04-10,Amit,West,Furniture,Chair,600,6,50.17
1400,2023-03-15,Chandan,North,Technology,Monitor,4668,4,588.64
1401,2024-08-01,Sneha,North,Office Supplies,Binder,224,7,105.3
1402,2023-07-24,Sarah,North,Technology,USB Hub,10590,10,1742.8
1403,2024-02-19,Sneha,East,Technology,USB Hub,13741,7,4046.66
1404,2023-02-08,Rahul,East,Technology,Smartphone,14200,10,3355.84
1405,2023-03-07,Michael,West,Office Supplies,Paper,68,4,32.43
1406,2024-02-01,Sarah,South,Technology,Headphones,10770,10,2700.22
1407,2023-11-26,Rahul,West,Furniture,Desk,1000,2,-100.0
1408,2023-01-17,Priya,North,Technology,Headphones,10935,9,3185.95
1409,2023-08-01,Emily,East,Furniture,Bookshelf,2676,6,518.23
1410,2023-01-09,David,North,Office Supplies,Stapler,410,10,164.74
1411,2024-03-06,Chandan,East,Technology,Smartphone,8728,8,1695.89
1412,2024-10-09,Amit,South,Office Supplies,Pen Set,105,7,44.91
1413,2023-08-12,Sneha,East,Office Supplies,Paper,93,3,29.18
1414,2024-03-26,John,East,Furniture,Table,3625,5,368.92
1415,2024-11-27,Chandan,West,Office Supplies,Pen Set,36,1,15.87
1416,2023-06-27,Priya,West,Furniture,Sofa,920,1,82.2
1417,2024-04-20,Michael,North,Technology,Laptop,5176,8,866.33
1418,2024-04-10,Priya,South,Technology,Laptop,3744,4,879.84
1419,2023-08-24,Michael,West,Furniture,Sofa,1863,9,286.05
1420,2023-06-15,Michael,East,Office Supplies,Stapler,190,5,77.17
1421,2024-10-06,John,North,Office Supplies,Paper,94,2,42.35
1422,2024-06-12,John,South,Office Supplies,Stapler,99,3,31.11
1423,2023-11-16,Sneha,East,Furniture,Sofa,2745,3,430.74
1424,2023-11-25,Priya,South,Office Supplies,Stapler,24,1,8.79
1425,2024-09-02,Amit,South,Furniture,Sofa,3755,5,707.69
1426,2023-01-31,Michael,East,Furniture,Bookshelf,2170,7,-217.0
1427,2023-11-08,Sarah,East,Office Supplies,Binder,72,4,22.07
1428,2024-02-20,Sarah,East,Technology,Laptop,4830,3,844.38
1429,2024-04-26,Priya,South,Office Supplies,Pen Set,26,2,11.76
1430,2023-07-20,Sarah,West,Office Supplies,Paper,240,8,112.01
1431,2024-10-04,Chandan,West,Technology,USB Hub,7842,6,1810.7
1432,2023-02-27,Michael,East,Technology,Monitor,4880,5,805.1
1433,2023-07-31,Sarah,East,Technology,USB Hub,9819,9,1868.32
1434,2024-10-18,Sneha,North,Technology,USB Hub,11394,9,1532.94
1435,2023-08-04,Rahul,West,Furniture,Sofa,4753,7,904.34
1436,2024-05-16,Chandan,West,Furniture,Chair,3272,4,567.56
1437,2024-04-24,Emily,South,Furniture,Bookshelf,2148,4,427.53
1438,2024-10-01,Michael,West,Furniture,Chair,432,1,77.43
1439,2023-09-04,David,North,Technology,Headphones,6727,7,1407.2
1440,2023-03-19,John,North,Office Supplies,Folder,60,4,29.54
1441,2023-05-13,Priya,North,Technology,Monitor,3507,3,684.48
1442,2024-03-02,Sneha,East,Furniture,Desk,4696,8,938.07
1443,2023-01-20,Sneha,West,Furniture,Sofa,2850,3,380.85
1444,2024-01-10,Priya,West,Technology,Laptop,4089,3,-408.9
1445,2024-09-14,David,South,Furniture,Bookshelf,436,4,52.76
1446,2023-05-29,John,West,Office Supplies,Paper,30,6,9.52
1447,2024-11-08,Sarah,East,Technology,USB Hub,4220,10,1188.71
1448,2023-11-06,Sneha,South,Technology,USB Hub,2695,7,643.55
1449,2024-03-13,John,East,Technology,Laptop,450,1,87.92
1450,2023-11-19,David,South,Furniture,Chair,1548,9,151.03
1451,2024-05-05,Emily,South,Office Supplies,Stapler,160,4,76.48
1452,2024-07-08,David,East,Technology,Monitor,1632,2,-163.2
1453,2024-03-03,Michael,West,Technology,USB Hub,3705,3,-370.5
1454,2023-05-02,Emily,South,Office Supplies,Binder,44,1,13.95
1455,2023-09-09,Emily,West,Office Supplies,Pen Set,105,7,-10.5
1456,2024-01-25,David,North,Technology,USB Hub,13304,8,1782.59
1457,2023-02-16,Rahul,North,Technology,Smartphone,5289,3,1154.2
1458,2024-02-20,Priya,East,Technology,Smartphone,6680,8,893.79
1459,2023-03-05,John,North,Office Supplies,Pen Set,120,5,-12.0
1460,2024-05-24,Priya,North,Technology,Monitor,1105,5,309.19
1461,2023-04-28,Amit,East,Office Supplies,Folder,50,1,22.65
1462,2023-02-18,Sneha,South,Furniture,Chair,7820,10,1531.09
1463,2024-11-03,John,North,Furniture,Sofa,3336,6,371.26
1464,2023-09-23,John,West,Office Supplies,Binder,25,1,12.0
1465,2024-11-20,Michael,North,Office Supplies,Folder,63,9,21.07
1466,2024-11-07,Michael,West,Furniture,Sofa,964,2,77.69
1467,2024-03-19,Michael,East,Office Supplies,Binder,184,8,74.56
1468,2023-04-03,Sarah,North,Technology,Laptop,1773,1,475.74
1469,2023-10-31,David,North,Technology,Laptop,13984,8,3935.94
1470,2023-03-14,Rahul,West,Office Supplies,Pen Set,10,2,4.68
1471,2023-06-24,Amit,West,Office Supplies,Binder,126,7,43.71
1472,2024-04-16,Michael,North,Office Supplies,Pen Set,235,5,117.03
1473,2024-02-21,Michael,West,Technology,Laptop,4552,8,613.56
1474,2023-07-06,David,North,Technology,Monitor,3944,4,720.42
1475,2024-06-14,Rahul,South,Office Supplies,Stapler,154,7,68.37
1476,2023-05-08,Priya,West,Technology,Laptop,12708,9,2553.07
1477,2024-03-12,Rahul,South,Furniture,Desk,4088,7,633.43
1478,2024-11-22,Rahul,North,Office Supplies,Binder,81,9,29.61
1479,2023-07-22,Rahul,North,Office Supplies,Paper,322,7,134.84
1480,2023-10-08,John,North,Office Supplies,Paper,72,2,27.01
1481,2024-09-30,Emily,East,Technology,USB Hub,2252,4,654.69
1482,2023-03-23,Amit,West,Technology,Monitor,4557,3,-455.7
1483,2023-09-14,Chandan,West,Technology,Laptop,6546,6,-654.6
1484,2024-08-19,Emily,North,Office Supplies,Folder,360,8,133.52
1485,2023-02-13,John,West,Furniture,Desk,208,1,17.27
1486,2024-08-13,Amit,East,Office Supplies,Stapler,200,5,66.31
1487,2024-09-14,Sneha,East,Furniture,Desk,6440,10,805.75
1488,2024-09-04,Priya,East,Office Supplies,Paper,30,6,14.66
1489,2023-07-04,David,East,Technology,USB Hub,3094,2,755.86
1490,2023-01-08,David,East,Technology,USB Hub,13113,9,2475.38
1491,2024-09-05,David,South,Furniture,Table,5472,8,734.56
1492,2023-07-26,Priya,East,Furniture,Chair,1346,2,87.49
1493,2024-08-15,Michael,North,Technology,Smartphone,2350,2,459.87
1494,2023-10-27,John,West,Office Supplies,Pen Set,46,1,16.94
1495,2024-01-31,Michael,South,Office Supplies,Pen Set,147,7,52.41
1496,2024-07-07,David,South,Furniture,Chair,944,1,113.05
1497,2023-01-02,Emily,East,Furniture,Desk,2568,8,-256.8
1498,2023-02-26,David,West,Technology,Smartphone,1771,7,398.25
1499,2023-10-04,Sneha,East,Office Supplies,Folder,112,4,35.87
1500,2024-04-28,Sneha,North,Office Supplies,Stapler,18,1,-1.8
1501,2024-07-14,John,West,Technology,Monitor,5690,10,629.76
1502,2023-07-26,John,West,Technology,USB Hub,3703,7,469.09
1503,2023-03-23,Michael,East,Furniture,Desk,798,6,86.76
1504,2024-11-04,Sneha,West,Office Supplies,Pen Set,184,8,71.34
1505,2024-04-26,Sarah,West,Furniture,Chair,2528,8,500.78
1506,2023-09-20,Priya,East,Office Supplies,Pen Set,40,8,13.24
1507,2024-05-18,Chandan,West,Technology,Headphones,2864,2,-286.4
1508,2024-07-31,Priya,West,Office Supplies,Pen Set,24,4,8.79
1509,2023-10-03,Michael,South,Office Supplies,Folder,243,9,87.28
1510,2024-07-10,Chandan,East,Office Supplies,Binder,280,7,98.92
1511,2023-03-22,Priya,North,Technology,Headphones,2328,6,303.16
1512,2023-12-14,Sneha,East,Office Supplies,Binder,376,8,131.78
1513,2024-05-09,Michael,West,Furniture,Sofa,4179,7,249.52
1514,2023-05-11,Amit,East,Office Supplies,Binder,10,2,3.54
1515,2023-03-20,Sarah,West,Office Supplies,Pen Set,320,8,119.13
1516,2024-02-13,Sneha,West,Furniture,Sofa,6147,9,533.57
1517,2024-04-27,David,East,Technology,Laptop,6084,4,1750.17
1518,2024-08-02,Emily,East,Furniture,Desk,4840,8,350.18
1519,2024-08-16,Chandan,North,Technology,Smartphone,1420,5,296.37
1520,2024-05-24,Emily,West,Technology,Smartphone,2380,10,404.34
1521,2023-11-30,David,West,Furniture,Sofa,429,3,61.49
1522,2023-07-27,Rahul,West,Technology,Monitor,7038,6,1521.0
1523,2024-07-15,Michael,South,Technology,Monitor,18330,10,2553.08
1524,2024-03-23,Michael,West,Technology,USB Hub,2610,6,480.22
1525,2023-10-10,Chandan,North,Technology,Headphones,15687,9,1955.94
1526,2023-01-06,Chandan,East,Furniture,Bookshelf,1758,3,113.85
1527,2024-04-12,Priya,North,Office Supplies,Pen Set,108,6,37.76
1528,2024-05-09,Michael,East,Technology,Monitor,4305,3,605.45
1529,2023-08-25,David,West,Office Supplies,Paper,175,7,64.48
1530,2023-03-29,Chandan,West,Furniture,Chair,9850,10,1147.92
1531,2023-08-27,Sneha,South,Technology,Monitor,8495,5,2118.26
1532,2024-03-21,David,North,Technology,USB Hub,2200,8,-220.0
1533,2024-06-22,Michael,North,Furniture,Table,1254,6,65.17
1534,2024-02-17,David,East,Office Supplies,Pen Set,246,6,83.16
1535,2023-07-27,Emily,West,Office Supplies,Pen Set,147,7,46.35
1536,2023-05-17,Priya,East,Technology,USB Hub,4569,3,1090.85
1537,2024-08-02,John,South,Technology,Laptop,468,1,106.15
1538,2023-03-15,Chandan,North,Technology,Monitor,3028,2,609.15
1539,2024-05-29,Emily,North,Office Supplies,Binder,51,3,-5.1
1540,2024-05-14,Sarah,North,Office Supplies,Paper,105,3,47.66
1541,2023-03-07,Rahul,South,Technology,USB Hub,3032,4,316.59
1542,2024-05-25,Rahul,South,Technology,Laptop,6076,4,1321.19
1543,2024-02-08,Sneha,North,Office Supplies,Paper,80,8,26.32
1544,2024-01-05,David,West,Office Supplies,Pen Set,387,9,191.86
1545,2024-06-03,Emily,East,Technology,Laptop,3594,2,-359.4
1546,2023-06-18,Chandan,South,Office Supplies,Paper,70,5,28.72
1547,2024-08-05,John,East,Technology,Smartphone,3204,3,-320.4
1548,2024-02-22,Priya,West,Furniture,Table,1736,8,186.75
1549,2024-03-28,Sneha,South,Furniture,Sofa,305,1,55.26
1550,2024-04-04,John,South,Technology,USB Hub,2664,8,396.44
1551,2024-10-23,Emily,West,Technology,Headphones,9888,8,1554.91
1552,2023-06-28,Rahul,North,Office Supplies,Binder,306,9,99.81
1553,2024-08-05,Chandan,West,Technology,USB Hub,3436,4,721.76
1554,2023-06-02,Michael,North,Furniture,Bookshelf,2428,4,153.87
1555,2023-03-16,Chandan,East,Technology,Monitor,1850,1,323.38
1556,2024-07-03,Michael,South,Technology,Laptop,6183,9,1799.79
1557,2024-05-01,Sarah,East,Technology,Monitor,15890,10,3041.09
1558,2024-01-13,Rahul,West,Furniture,Chair,2296,7,317.35
1559,2023-01-17,Chandan,South,Technology,Smartphone,230,1,36.76
1560,2024-01-27,Chandan,West,Office Supplies,Folder,240,10,75.11
1561,2023-04-23,Chandan,South,Technology,Smartphone,4482,3,706.93
1562,2024-04-22,John,West,Office Supplies,Stapler,324,9,161.18
1563,2023-04-06,John,South,Technology,Smartphone,17180,10,3370.28
1564,2023-03-11,David,East,Technology,Monitor,2877,7,-287.7
1565,2023-10-22,Amit,East,Technology,USB Hub,2878,2,532.68
1566,2023-11-15,John,West,Furniture,Sofa,1746,9,-174.6
1567,2024-05-18,Michael,East,Technology,Laptop,6870,5,-687.0
1568,2024-11-14,Sarah,West,Technology,Monitor,5520,3,1311.16
1569,2023-07-15,David,East,Office Supplies,Folder,84,7,39.74
1570,2024-05-08,Amit,North,Office Supplies,Folder,112,7,37.21
1571,2023-11-18,Chandan,South,Office Supplies,Stapler,252,6,82.09
1572,2023-07-04,Michael,North,Office Supplies,Binder,33,1,15.46
1573,2024-03-21,Chandan,North,Technology,Headphones,1157,1,241.68
1574,2024-08-23,Sarah,South,Office Supplies,Paper,368,8,115.0
1575,2024-10-26,Emily,West,Furniture,Table,3132,9,206.92
1576,2024-05-08,Priya,North,Furniture,Desk,1020,5,56.7
1577,2024-11-28,Emily,North,Furniture,Sofa,160,1,20.88
1578,2024-08-27,Sneha,South,Office Supplies,Stapler,78,2,30.81
1579,2024-07-21,Amit,East,Furniture,Bookshelf,1472,4,134.94
1580,2024-09-25,Sarah,West,Office Supplies,Pen Set,87,3,30.43
1581,2023-05-08,Priya,East,Office Supplies,Paper,22,2,7.03
1582,2023-03-17,Amit,South,Technology,Smartphone,9234,9,1875.06
1583,2024-10-23,John,North,Technology,Laptop,454,1,110.52
1584,2024-10-20,Emily,West,Technology,Monitor,7128,8,1999.42
1585,2024-11-09,Chandan,East,Technology,Monitor,5970,6,1790.47
1586,2024-02-12,Chandan,North,Furniture,Bookshelf,600,3,46.61
1587,2023-09-01,Michael,West,Furniture,Table,4810,5,774.96
1588,2024-04-20,Amit,West,Technology,Laptop,5019,3,1040.62
1589,2023-07-01,Priya,South,Office Supplies,Paper,176,8,80.4
1590,2023-01-03,Michael,East,Technology,Laptop,9392,8,-939.2
1591,2024-01-29,Rahul,North,Office Supplies,Stapler,245,5,120.37
1592,2024-04-17,David,South,Technology,Smartphone,7776,8,796.22
1593,2024-04-11,Sarah,North,Furniture,Desk,2442,3,255.66
1594,2024-08-24,Chandan,North,Technology,Laptop,12410,10,2976.28
1595,2023-10-11,David,East,Office Supplies,Stapler,329,7,155.95
1596,2024-05-17,Chandan,West,Office Supplies,Pen Set,108,4,48.82
1597,2023-05-09,Sneha,West,Furniture,Desk,6540,10,-654.0
1598,2023-09-23,Chandan,North,Technology,Monitor,4496,8,895.67
1599,2024-01-15,Priya,North,Technology,Laptop,1656,3,496.52
1600,2023-11-14,John,West,Technology,Headphones,4170,5,852.84
1601,2024-08-10,Priya,North,Office Supplies,Binder,68,4,33.45
1602,2023-07-10,Emily,South,Technology,Monitor,7931,7,1463.86
1603,2024-08-22,Amit,West,Furniture,Desk,2196,4,192.99
1604,2023-06-08,Sneha,West,Office Supplies,Stapler,203,7,96.17
1605,2023-11-22,John,North,Office Supplies,Paper,39,3,12.97
1606,2024-05-02,Amit,East,Technology,Laptop,12110,10,3119.64
1607,2024-01-14,Priya,North,Furniture,Sofa,1962,6,281.82
1608,2024-05-15,Sneha,East,Furniture,Table,7736,8,387.8
1609,2024-11-30,Amit,South,Office Supplies,Paper,66,6,19.98
1610,2023-01-23,Rahul,East,Office Supplies,Binder,232,8,98.81
1611,2023-08-07,Emily,South,Office Supplies,Binder,215,5,-21.5
1612,2023-06-29,Sneha,South,Technology,Laptop,1165,1,127.67
1613,2023-09-14,Rahul,West,Office Supplies,Binder,260,10,113.92
1614,2023-10-25,Emily,North,Technology,Laptop,5292,4,1361.38
1615,2024-06-16,Priya,North,Technology,Monitor,2374,2,256.28
1616,2024-07-09,David,West,Technology,Monitor,5418,6,776.43
1617,2024-06-12,Emily,West,Furniture,Bookshelf,1948,4,157.24
1618,2024-01-06,Chandan,North,Furniture,Sofa,2624,4,518.56
1619,2023-08-12,Chandan,South,Office Supplies,Stapler,144,8,-14.4
1620,2023-05-05,Michael,North,Technology,Monitor,3646,2,873.62
1621,2024-11-27,Rahul,East,Office Supplies,Folder,70,7,24.1
